Nodes	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120
G1833	0.00687727	0.00778305	0.00811948	0.00491737	0.00663333	0.00431512	0.00053175	0	0.00285672	0.00743920	0.00361955	0.00514146	0.01263234	0.00625569	0.00596145	0.00589232	0.00694200	0.00573640	0.00833219	0.00624397	0.00630707	0.00568125	0.00198244	0.00316172	0.00419369	0.00298314	0.00145515	0.00655983	0.00764364	0.00971515	0.00751263	0.00694961	0.00667270	0.00530171	0	0.00407698	0.00214717	0.00736171	0.00824642	0.00567226	0.00919561	0.00391060	0.00256714	0.00728969	0.00940238	0.00542094	0.00526388	0.00416157	0	0.00021628	0.01057297	0.00597838	0	0.00389502	0.00522999	0.00730836	0.00574792	0.00547311	0.00881909	0.00348978	0.02312735	0.02485341	0.02192221	0.02510077	0.02481483	0.02447285	0.02458483	0.01988883	0.02538893	0.02594234	0.02236324	0.02344932	0.02172152	0.02623100	0.01976097	0.02294657	0.02409593	0.02511369	0.02585982	0.02525957	0.00638574	0.00523750	0.00689262	0.00576774	0	0.00710156	0.00593933	0.00762274	0.00376473	0.00707885	0.00528048	0.00627265	0.00397343	0	0.00382415	0.00826381	0.00756680	0.00549561	0.00568165	0.01035757	0.00202223	0.00262095	0.00198736	0.00279281	0.00345337	0.00627977	0.00770654	0.00670315	0	0	0.00651229	0.00355015	0	0.00318305	0.00400500	0.00583503	0.00506636	0.00681942	0.01140299	0.00685699
G1834	0.00850000	0.00476606	0.00736825	0.00615289	0.00397584	0.00971130	0.00555257	0	0	0.00686577	0.00342763	0	0.00461848	0.00824508	0.00157987	0.00375894	0.00496570	0.00619191	0.00344380	0.00666482	0.00791835	0.00271565	0.00349784	0.00707767	0.00927159	0.00369261	0.00301223	0.00320120	0.00743327	0.00768010	0.00454494	0.00434290	0.00061425	0	0.00395538	0.00663502	0.00436422	0.00385085	0	0.00424497	0.00797050	0.00242484	0.00633911	0.00451725	0.00809170	0.00299820	0.00232281	0.00508456	0.00716971	0.01012223	0.00680056	0.01112784	0.00503052	0.01060791	0.00557575	0.00172797	0.00579431	0.01001860	0.00683238	0.00516242	0.02623385	0.02623366	0.01934673	0.02622661	0.02341002	0.02390262	0.02536644	0.02130010	0.02656349	0.02655546	0.02362080	0.02213313	0.02371963	0.02234496	0.02552043	0.02073820	0.02646249	0.02409688	0.01980788	0.02341620	0.00642126	0.01036691	0.00547183	0.00776583	0.00606636	0.00591122	0.00553880	0.00619255	0.00565428	0	0.00976742	0.00605346	0.00510694	0	0.00391744	0.00471109	0.00692640	0.00837441	0.00817378	0.00520615	0.00357112	0.00230658	0.00485778	0.00440325	0.00466371	0.00525782	0.00878178	0.00446558	0.00638262	0.00280033	0	0.00763390	0	0.00565521	0.00653862	0.00646966	0.00667487	0.00464860	0.00429921	0.00640250
G1835	0.00618676	0	0	0.00072970	0.00525011	0.00640687	0.00796913	0.00503047	0.00321422	0.01158414	0.00435178	0.01086405	0.00543380	0.00576176	0.00423240	0.00552225	0.00648751	0.00427549	0.00398368	0.00796594	0.00885065	0.00142619	0.00632475	0.00485318	0.00454628	0.00436681	0.00685577	0.00708637	0.00866764	0.00532760	0.00953824	0.00529474	0.00386726	0.00606633	0.00512969	0.00874920	0.00430328	0.01018084	0.00395374	0.00506979	0.00353866	0.00562664	0.00643781	0.00647915	0.00311396	0.00407408	0.00474499	0.00441281	0.00691126	0.00565146	0.00513238	0.00370567	0.00518422	0.00357909	0.00376678	0.00463108	0.00335953	0.00592968	0.00790293	0	0.02361869	0.02302558	0.02090892	0.02454836	0.02208786	0.02207292	0.02390545	0.02090148	0.02195363	0.02125732	0.02191519	0.02254729	0.02400118	0.02597681	0.02619398	0.02139559	0.02134650	0.02441725	0.01765029	0.02505186	0.00484623	0.00849935	0.00579450	0.00770379	0.00832916	0.00941830	0.00907006	0.00709730	0.00848726	0.00758293	0.00701295	0.00504663	0.00744463	0.00056425	0.00310879	0.00863287	0.00610645	0.00316302	0.00751594	0.00322129	0	0.00492828	0.00197765	0.00566395	0.00293373	0.00695744	0.00565835	0.00585678	0.00382487	0.00530364	0.00353958	0.00317388	0.00419861	0.00257912	0.00529030	0.00685130	0.00510594	0.00712304	0.00744365	0.00827747
G1836	0.00633482	0.00614323	0.00726783	0.00383962	0.00475469	0.00739004	0.00464626	0.00873080	0	0.00900108	0.00617336	0.00661895	0.00892351	0.00687333	0.00590066	0.00615659	0.00474031	0.00479133	0.00295991	0.00744588	0.00692449	0.00605266	0.00550930	0.00728787	0.00736279	0.00215520	0	0.00797458	0.01081593	0.00429047	0.01145486	0.01058809	0.00632817	0.00598491	0.00241300	0.00295998	0.00092552	0.00520604	0.00491020	0	0.00473609	0.00342786	0.00822590	0.00832069	0.01090791	0.00081459	0.00206959	0.00315456	0.01000767	0.00484555	0.00799332	0.00974819	0.00670548	0.00573805	0.00697491	0.00569666	0.00817109	0.00608079	0.00617210	0.00201474	0.02522627	0.03088240	0.02618850	0.02374301	0	0.02325932	0	0.02617834	0.02856328	0.02852921	0.02381551	0	0.02283729	0	0.02523331	0.01943731	0	0.02759641	0.02457282	0.02536157	0.00212739	0.01318579	0.01052569	0.00899883	0.00661884	0.00762115	0.00804005	0.00705381	0.01149899	0.00774871	0.01119260	0.01101209	0.00496614	0.00433358	0.00258254	0.00701436	0.00619966	0.00673694	0.00351168	0.00674127	0.00428073	0.00776383	0.00608406	0.00346397	0.00393033	0.00323989	0.00537931	0.00503397	0.01112119	0.00634755	0.00663663	0.00741409	0.00752527	0.00920845	0	0.01078070	0.00679063	0.00951807	0	0.00670467
G1837	0.00520753	0.00549268	0.00478721	0.00515271	0.00966703	0.00662709	0	0.00643082	0	0.00444430	0.00777628	0.00603995	0.00618509	0.00733327	0.00397413	0	0.00801567	0.00336318	0.00814825	0.00908066	0.00809634	0.00766798	0	0.00518589	0	0.00497225	0.00314066	0	0.00943647	0.00752670	0.00642410	0.00847401	0.00417352	0.00625139	0.00551209	0.00226546	0.00303991	0.00454983	0.00866238	0.00586402	0.00577283	0.00306758	0.00485538	0.00894291	0.00333526	0.00165356	0.00481340	0.00764080	0.00958624	0.00435254	0.00852173	0.00784971	0.00833078	0.00321061	0.00237268	0.00252936	0.00582392	0.00671461	0.00763321	0	0	0.02676189	0.02579300	0.02451874	0.02554535	0.02318357	0.02251516	0.02136801	0.02316824	0.02332773	0.02285625	0.02258716	0.01970584	0.02605759	0.02658437	0.02378818	0.02436410	0.02601664	0.02007402	0.02483344	0.00463639	0.00766183	0.00491157	0.00913634	0.00833359	0.00608811	0.00897698	0.00448213	0.00412578	0.00403816	0.01009542	0.00710462	0.00212179	0.00504380	0.00597885	0.00394277	0	0.00707957	0.01062538	0	0.00572777	0.00557039	0.00801694	0.00498714	0	0.00473379	0.00734079	0.00669921	0.00712072	0.00546916	0.00521486	0.00873208	0.00510567	0.00584407	0.00633269	0	0.00789252	0.00503549	0.00774253	0.00902587
G1838	0.00593024	0.00712668	0.00733171	0.00724603	0.00424928	0.00736285	0.00387744	0.00728121	0.00163773	0.00871813	0.00361518	0.00955009	0.00828791	0.00838943	0.00485253	0.00355125	0.00422785	0.00408609	0.00246490	0.00821503	0.00722991	0.00266675	0.00685451	0.00440022	0.00305907	0.00796756	0.00352096	0.00404615	0.00896979	0.00760350	0.00807749	0.00363854	0.00450161	0.00458449	0.00327235	0.00347779	0.00428651	0.00734914	0.00754537	0.00727914	0.00307583	0.00583098	0.00503458	0.00798943	0.00712005	0.00216397	0.00217010	0.00502724	0.00719890	0.00587479	0.00873213	0.00756356	0.00553336	0	0.00532827	0.00575772	0.00265285	0.00788601	0.00824925	0.00526478	0.02257755	0.02883298	0.02214442	0.02670348	0.02566455	0.02191663	0.02522151	0.02207947	0	0.02501880	0.02263653	0.02794328	0.02389287	0.02609191	0.02587165	0	0.02141480	0.02477752	0.02328635	0.02714468	0.00661263	0.00938156	0.00736882	0.00883082	0.00786925	0.00283893	0.00486834	0.00290127	0.00731450	0.00717595	0.00902080	0	0.00736002	0.00244058	0.00528748	0.00782700	0.00540788	0.00579480	0.00569642	0.00447783	0.00277411	0.00309919	0.00399648	0.00417484	0.00540423	0.00267554	0.00812434	0.00664926	0	0	0.00350109	0.00308214	0.00443466	0.00716191	0.00855700	0.00712039	0.00839866	0.00577381	0.00883288	0.00775945
G1839	0.00689048	0.00647233	0.00725409	0.00615084	0.00466224	0.00377209	0.00137887	0.00764171	0.00596359	0.00418377	0.00580790	0.00808830	0.00974411	0.00630986	0.00683455	0.00370695	0.00687469	0.00391239	0.00528991	0.00700900	0.00544176	0.00863602	0.00431400	0.00439066	0.00373034	0.00376094	0.00430413	0.01104280	0	0.00496981	0.00748243	0.00452569	0.00378302	0.00323786	0.00179101	0.00644805	0.00350782	0.00731420	0.00395822	0.00611922	0.00685047	0.00435223	0.00623606	0.00733684	0	0.00562272	0.00589325	0	0.00642478	0.00641893	0.01123524	0.00814798	0.00686600	0.00580234	0.00637003	0.00101504	0.00332317	0.00577595	0.00599192	0.00274455	0.02521396	0	0.02193885	0.02836166	0.02639772	0.02527598	0.02723383	0.02238182	0.02488691	0.02229351	0.02295274	0.02351172	0.02275424	0.02323402	0.02400292	0.02377579	0.02205585	0.02824259	0.02474292	0.02340001	0.00704723	0.00624810	0.00848809	0.00682672	0.00690105	0.00671788	0.00634207	0.00999005	0.00682336	0.01086618	0.00379430	0.00505558	0.00443639	0.00956288	0.00474709	0.00742712	0.00883314	0.00167483	0.00665823	0.00240053	0.00407200	0	0.00298760	0.00697833	0.00613347	0.00091804	0.00488785	0.00450634	0	0.00266167	0.00553767	0.00517907	0.00415807	0	0.00462946	0.00683169	0.00406035	0.00714479	0.00771755	0.00498507
G1840	0.00842824	0.00441048	0.01079403	0.00382510	0.00422672	0.00406390	0.00447273	0.00557418	0.00289394	0.00673776	0.00496572	0.00753139	0.00788428	0.00322574	0.00406412	0.00200234	0.00481595	0.00896095	0.00558409	0	0.00530659	0.00604678	0.00568485	0.00704770	0.00334000	0.00786498	0.00364942	0.00299313	0.00659350	0.00761859	0.00588050	0.00715439	0.00263187	0.00554552	0.00416786	0.00399029	0.00229843	0.00522042	0.00638394	0.00790871	0	0.00209499	0.00573361	0.00762859	0.00911400	0	0.00386879	0.00597930	0.00617809	0.00076599	0.00418630	0.00653006	0.00704347	0.00604261	0.00628446	0.00379070	0	0.00745185	0.00910858	0.00151535	0.02450739	0.02542854	0.02462995	0.02541325	0.02605028	0.02447533	0.02948811	0.01937384	0	0.02603588	0.02207415	0.02403617	0.01946165	0.02580959	0.02368010	0.02084156	0.02710031	0.02337125	0.02689193	0.02620073	0.00394134	0.00959740	0.00908284	0.00824221	0.00489837	0.00563548	0.00698769	0.00442683	0.00654884	0.00663322	0.00838529	0.00868567	0.00683509	0.00632184	0.00346573	0.00484493	0	0.00990221	0.00626436	0.00858748	0.00317714	0.00539418	0.00491606	0.00428071	0.00608990	0	0.00424894	0.00788743	0.00722299	0.00511726	0	0.01076418	0.00461683	0.00665354	0.00672532	0.00600610	0.00478501	0	0.00722629	0.00562541
G1841	0.00955541	0.00374570	0.00863022	0.00658694	0.00511715	0.00877169	0.00475369	0.00867566	0.00176838	0.00827544	0.00751730	0.00803171	0.00476939	0.00725705	0.00608556	0.00279009	0.00590854	0.00346095	0.00260469	0.00707162	0.00343573	0.00572733	0	0.00606970	0.00255220	0.00488726	0.00237425	0.00743105	0.00780263	0	0.00859298	0.00720096	0.00693265	0.00551766	0.00489876	0.00321078	0.00715952	0.00710756	0.00487328	0	0.00316996	0.00230249	0.00296789	0.01234807	0.01257861	0.00465187	0.00272097	0.00430603	0.00454778	0.00690451	0.00510161	0	0.00632387	0.00572639	0.00003867	0.00312684	0.00489411	0.00423671	0.00761063	0.00532052	0.02555711	0.02403910	0	0.02416178	0.02254409	0.02153050	0.02829937	0.02029827	0.02175994	0.02739355	0.02219571	0.02555477	0.02457769	0.02799467	0.02206497	0.02259781	0.02314303	0.02650424	0.02316412	0.02713672	0.00878687	0.00623430	0.00416054	0.01033303	0.00855522	0.00727918	0	0.00968953	0.00781189	0.00430314	0	0.01172271	0.00754216	0.00539095	0.00402469	0.00574404	0.00637463	0.00456484	0.00368756	0.00587250	0	0	0.00476272	0.00558814	0.00466361	0.00428006	0.00590416	0.00880250	0.00720340	0.00389022	0.00348857	0.00485733	0.00604971	0.00206577	0.00522176	0.00833859	0.00399996	0.00429400	0.01142292	0.00654239
G1842	0.00722720	0.00188343	0.00719371	0.00598237	0	0.00406652	0.00426605	0.00570821	0.00356965	0.00516413	0.00771799	0.01030062	0.00987456	0.00805412	0.00515623	0.00276347	0.00554367	0.00426954	0.00591222	0.00657149	0.00684514	0.00157963	0.00246095	0.00185760	0.00565769	0.00663901	0.00288116	0.00593244	0.00617827	0.00632584	0.00839446	0.00480590	0.00646194	0.00312346	0.00590960	0.00348674	0.00310909	0.00210817	0.00687786	0.00741469	0.00442234	0.00556186	0	0.00617686	0.01009664	0.00225554	0.00814858	0.00639155	0.00733222	0.00351200	0.00272159	0.00626903	0.00542591	0.00531610	0.00532182	0.00341453	0.00660543	0.00517457	0.00683616	0.00364004	0.02258760	0.02017044	0.02204707	0.02728466	0.02328233	0.02447831	0.02766476	0.01893452	0.02439629	0.02378975	0.02041865	0.02447213	0.02291896	0.02447351	0.02031450	0.02098686	0.02266840	0.02317457	0.02230256	0.02361283	0.00516506	0.00570285	0.00641839	0.00187344	0.00781572	0.00765705	0.00900988	0.00826374	0.00755430	0.00518066	0	0.00901958	0.00521651	0.00644998	0.00527798	0.00213504	0.00872755	0.00575582	0.00629694	0.00362432	0.00428666	0.00449658	0.00084207	0.00220110	0.00930256	0.00404018	0.00610588	0.00962614	0.00467144	0.00270638	0.00557457	0.00529140	0.00524684	0.00471421	0.00591389	0.00795608	0.00685513	0.00518334	0.00557504	0.00838939
G1843	0.00793943	0.00239184	0.00789520	0.00588753	0.00378607	0.00917270	0.00412483	0.00628365	0.00403260	0.00829758	0.00708854	0.00712496	0.01063486	0.00569966	0.00787100	0.00144463	0.00572825	0.00378472	0.00592371	0.00764052	0.00799426	0.00620019	0.01000982	0.00490735	0	0.00421306	0.00267796	0	0.00685390	0.00645659	0.00943043	0.00780392	0.00174432	0.00928246	0.00392551	0.00094823	0.00493490	0.00811630	0.00453634	0.00302484	0.00593261	0.00353004	0.00652242	0.00926124	0.00716358	0	0.00309263	0.00707741	0.00560838	0.00174805	0.00942234	0.01112436	0.00702525	0.00648120	0.00340238	0.00331174	0.00264588	0.00587328	0.00896740	0.00018114	0.02495054	0	0.02251233	0.02677284	0.02657681	0.02344800	0.02663719	0.02067764	0.02834124	0.02592073	0.02494451	0.02534195	0.01943669	0.02642982	0.02640603	0.02233559	0.01994044	0.02581080	0.02722457	0	0.00719715	0.00727046	0	0.01207556	0.01033550	0.00566859	0.00801565	0.00411430	0.00576223	0.00522871	0.00792031	0.00807847	0.00739653	0.00456501	0.00415942	0.01097595	0.00881980	0.00502225	0.00914590	0.00174575	0.00009104	0.00571993	0.00677917	0.00812321	0	0	0.00069456	0	0.01123117	0.00246687	0.00724873	0.00494045	0.00595972	0.00652046	0.00609791	0.00845556	0	0.00442699	0.00758640	0.00226861
G1844	0.00950601	0.00644980	0.00806546	0.00106740	0.00264455	0.00925510	0.00568937	0.00652775	0.00514912	0.00479206	0.00512855	0.00964459	0.00391697	0	0.00505163	0.00551945	0.00458263	0.00656459	0.00756688	0.00859849	0.00739257	0.00555914	0.00430492	0.00619906	0.00521039	0.00445163	0.00606022	0.00389013	0.00601736	0.00665862	0.00959834	0.00463125	0.00626766	0	0.00478563	0.00265930	0.00471136	0.00407957	0	0.00674693	0.00786828	0.00802523	0	0.00707219	0.00663582	0.00223258	0	0.00411181	0.00586406	0.00443567	0.00794690	0.00431001	0	0.00374263	0.00522063	0.00304799	0.00622877	0.00737133	0.01018958	0.00068268	0.02437542	0.02438505	0.02093743	0.02217239	0.02228235	0.02423556	0.02715718	0.02321882	0.02967905	0.02305516	0.02483243	0.02282136	0.01889608	0.02588022	0.02505097	0.02191288	0.02278660	0.02434632	0.02259492	0.02388534	0.00530682	0.01019633	0.00879013	0.00586947	0.00955098	0.00514870	0.00751532	0.00662539	0.00865334	0.00638888	0.00370470	0.00928629	0	0.00632481	0.00284582	0.00446922	0.00865248	0.00939474	0.00471501	0.00130612	0.00252372	0.00511365	0.00186078	0.00313549	0.00463067	0.00193683	0.00349127	0.01069114	0.00643519	0	0	0.00748756	0.00309100	0.00362551	0.00426133	0	0.01032695	0.00620296	0.00966538	0.00633988
G1845	0.00615135	0.00371405	0.00888342	0.00770747	0.00255330	0.00987122	0.00647008	0.00561649	0.00396715	0.01101095	0.00209645	0.00975493	0.00792266	0.00562475	0.00318186	0.00089546	0.01162236	0.00394512	0.00539721	0.00743091	0.00690572	0.00521670	0.00501044	0.00588377	0.00779274	0.00645838	0.00807307	0.00513676	0.00721784	0.00450721	0.01090159	0.00550291	0.00592044	0	0.00500129	0	0.00842599	0.00751788	0	0.00518075	0.00593015	0.00287833	0.00596630	0.00664412	0.00682110	0.00698573	0.00134188	0.00603990	0.00639416	0.00517353	0.00402287	0.00756138	0.00685921	0.00400650	0.00356083	0.00349873	0.00219061	0.00546882	0.00643749	0.00532044	0.02552782	0.02777216	0.02339896	0.02364539	0.02405828	0.02229602	0.02359604	0.02287726	0.02907734	0.02943415	0.02300865	0.02489030	0	0.02747056	0.02600566	0.02377250	0.02160722	0.02706329	0.02336297	0.02380168	0.00817079	0.00611716	0.00497066	0.00520520	0.00679299	0.00191280	0.00860826	0.00655731	0	0.00441893	0.00548673	0.00335616	0.00645200	0	0.00223339	0.00791050	0	0.00644037	0.00593825	0	0.00280113	0.00161737	0.00555439	0.00397607	0.00671870	0.00214341	0.00532371	0.00636834	0.00258372	0.00257356	0.00393051	0.00440762	0.00538394	0.00434010	0.00524546	0.00944457	0.00553438	0.00448891	0.00738329	0.00937031
G1846	0.00855094	0.00256959	0.00679148	0.00419260	0.00215216	0.00727820	0.00698260	0.01123189	0.00435042	0.00711406	0.00571843	0.00711064	0.00922129	0	0.00413200	0.00542663	0	0.00681614	0.00298796	0.00724706	0.00861500	0.00344298	0.00611722	0.00246927	0.00951354	0.00250429	0.00373481	0.00757309	0.00752497	0.00787489	0.00757296	0.00448111	0.00323065	0.00662346	0.00325681	0.00915294	0.00713192	0	0.00566702	0.00604668	0.00453666	0.00165169	0	0	0.00634620	0.00440724	0.00522610	0.00700720	0.00631720	0.00513539	0.00880657	0.00917731	0.00424131	0.00111019	0	0.00528419	0.00627510	0.00465000	0.00674772	0.00247839	0.02426000	0.02570388	0.02335604	0.02519797	0.02345293	0.01834002	0.02304147	0.02143305	0.02398430	0.02655343	0.02179529	0.02157625	0.02151248	0.02588102	0.02418395	0.02378849	0.02368507	0.02828529	0.02502692	0.02592853	0.00368659	0	0.00611285	0.00920881	0.00276419	0.00763617	0.00874995	0.00225723	0.00640432	0.00413539	0.00947643	0.00557142	0.00430497	0.00270858	0.00684116	0.00390367	0.00662056	0.00587195	0.00502465	0.00374826	0.00464531	0.00528787	0.00447697	0.00368010	0.00739859	0.00402191	0.00602759	0.00681937	0.00564822	0.00344552	0.00930395	0.00389475	0.00759052	0	0.00462430	0.00395466	0.00537128	0.00801978	0.00692223	0.00504736
G1847	0.00866558	0.00710052	0.00617455	0.00222376	0.00566539	0.00566865	0.00455125	0.00790098	0.00254796	0.00677326	0.00759894	0.00864553	0.00733154	0.00570441	0.00830921	0.00226664	0.00529519	0.00492659	0.00571238	0	0.00918653	0.00552634	0	0.00720081	0.00369873	0.00313095	0.00646949	0.00869998	0.00718251	0.00898232	0.00764720	0.00300006	0.00230559	0.00559982	0.00397406	0.00584184	0.00566517	0.00876820	0.00554977	0.00728305	0.00292636	0.00557792	0.00505534	0.00490567	0.00942501	0	0.00391923	0.00358974	0.00758003	0.00629451	0	0	0.00831546	0.00688754	0.00038181	0.00255325	0.00583604	0.00622852	0.00413878	0.00050317	0.02524116	0.02568931	0.02250869	0	0.02364110	0.02212743	0.02276847	0.02303994	0.02508177	0.02705924	0.02605546	0.02295620	0.02332012	0.02993274	0.02439100	0.02017415	0.02343300	0.02187575	0.02588552	0.02369583	0.00817118	0	0.00670867	0.01006022	0.00697999	0.01034161	0.00999997	0.00465062	0.00824523	0.00533268	0.00676251	0.00636974	0.00452116	0.00690845	0	0.00682356	0.00788775	0.00565494	0.00460248	0.00275935	0	0.00300114	0.00524636	0.00524808	0.00874799	0	0.00287239	0.00407391	0.00771717	0.00189481	0.00288173	0.00477280	0.00917445	0.00588245	0.00653035	0.00504642	0.00726437	0.00728455	0.00929725	0.00851365
G1848	0	0.00340750	0.00501274	0	0.00445432	0.00622623	0.00081867	0.00531719	0.00592130	0.00591729	0.01043113	0.00543154	0.00841339	0.00757097	0.00135783	0.00227114	0.00570723	0.00669599	0.00724543	0.00700819	0.00298443	0.00609391	0.00706415	0.00712716	0.00706018	0.00159397	0.00811256	0.00574969	0.00583861	0.00876039	0.00871771	0.00626249	0	0.00585907	0.00236391	0.00285554	0.00519524	0.00701213	0.00742453	0.00559097	0.00744298	0.00335871	0.00658719	0.00925396	0.00654186	0.00312383	0.00041402	0.00577076	0.00467799	0.00470626	0.00747543	0.00536782	0.00492967	0.00343529	0.00312674	0.00265187	0.00288232	0.00440792	0.00888757	0	0.02745799	0.02201326	0.02235849	0.02106923	0.02225661	0.02596044	0.02477041	0.02116616	0.02767839	0.02366245	0.02247488	0.02478763	0	0.02452383	0.02486903	0.01815249	0.02402031	0.02627597	0.02439908	0.02486092	0.00855304	0.00738909	0.00777525	0.00953288	0.00844751	0.00862581	0.00752205	0.00775515	0.00965541	0.00763347	0.00667974	0.00589707	0	0.00648554	0.00536478	0.00826449	0.00477583	0.00742605	0.00922698	0.00536336	0	0.00405265	0.00376006	0.00536669	0.00571922	0.00014011	0.00435150	0.00554680	0	0.00245554	0.00597003	0.00809411	0.00214014	0.00549271	0.00705970	0.01135336	0.00817467	0.00641468	0.00748396	0.00537613
G1849	0.00975345	0	0.00597789	0.00684048	0.00236897	0.00816817	0	0.00630311	0.00416707	0.01109661	0.00536974	0	0.00748503	0.00405378	0.00308857	0.00216108	0.00785633	0.00472038	0.00710601	0.00966446	0	0.00471425	0.00456737	0.00607293	0.00460855	0.00479287	0.00427207	0.00591524	0.00521885	0.01067822	0.00733537	0.00604042	0	0.00906529	0	0.00372161	0.00649179	0.00609608	0.00510117	0.00571839	0.00725586	0.00226068	0.00944481	0.00721149	0.00973818	0.00183884	0.00504519	0	0.00776148	0.00400578	0.00812866	0.00678225	0.00552253	0.00831030	0	0.00434168	0.00447954	0.00578339	0.00627781	0.00214793	0.02307456	0.02409000	0.02310252	0.02368091	0.02426006	0.02386630	0.02389258	0.02225505	0.02251885	0.02522306	0.02072893	0.02574974	0.02538220	0.02660499	0.02345313	0.01823109	0	0.02423390	0.02470305	0.02497463	0.00978344	0.00636921	0.00670078	0.00627752	0.00465545	0.00639464	0.01034702	0.00651346	0.00477158	0.00596869	0.00598314	0.00756612	0.00694829	0.00545943	0.00635561	0	0.00994616	0.00266357	0.00908531	0.00468578	0.00374536	0.00459988	0.00846656	0.00278407	0.00249405	0.00269795	0.00272413	0.00633239	0.00929180	0.00306611	0.00612280	0.00527508	0.00618716	0.00437407	0.00627189	0.00914679	0.00522072	0.00657813	0.00569518	0.00949715
